,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
2922,67103,67103,23080,CsCa0.125Ge0.625Pb0.250Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.63,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.97,2667.25,1046.35,6.36,102.19,83.0,728.91,22.13,272.75,1.96,43.0,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8929334779488827,0.4948979591836734,4.09040869482819,0,0,0,1,0,1,0,-0.2810220016449997,-0.3036372001025004,2.1025295742500063,2.1826697585,4.2074394065,7.589258675,5.256792005592569,-0.23447278153243456,1.8680567927175717,47.56,46.45,22.091620000000002
1183,33241,33241,12298,CsCa0.250Ge0.625Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.63,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.94,2740.63,1098.33,4.63,70.24,51.13,712.34,22.91,283.9,1.75,31.25,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.902170720824216,0.4795918367346938,4.091248834223286,0,1,0,0,0,1,0,-0.2495452017849996,-0.2274516479775009,2.054059535350004,2.1826697585,3.9564160605,7.589258675,5.192513219980764,-0.27451654769423817,1.7795429876557658,49.91,44.26,22.090166
1696,49955,49955,18315,CsGeBrCl1.250I0.750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.417,0.333,0.25,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,324.65,257.06,3.61,73.13,327.36,1153.36,5.04,14.38,2.97,32.0,3.83,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.2831669322875003,-0.2398622537400002,1.9360238333500013,2.1826697585,4.571174515,7.673313147999999,5.380131861098157,-0.027880055576844254,1.908143777773157,55.86,39.35,21.980909999999998
1218,33701,33701,12344,CsBa0.125Ge0.500Pb0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.13,0.5,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2525.88,1011.41,6.26,116.22,60.0,691.48,19.12,246.26,1.82,48.25,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,1,0,0,0,1,0,-0.109841482518025,-0.1210144014710001,2.027996740824999,2.1826697585,3.894282082,7.589258675,5.176100510567747,-0.2778978598447528,1.7500988809802462,51.27,42.87,21.979449
467,16215,16215,5843,CsCa0.250Ge0.250Pb0.125Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.38,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.05,2547.38,845.38,5.88,98.59,50.13,693.14,13.38,253.37,1.78,42.0,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8692010267077163,0.5357142857142857,4.147520811489702,1,0,0,0,0,1,0,-0.2355110336924997,-0.1996148092124999,2.0050256961249966,2.1826697585,3.8517366305,7.589258675,5.1647408681757945,-0.2777719798867042,1.7272537162382924,52.38,41.96,21.978648000000003
1673,49932,49932,18292,CsGeBr0.625Cl1.500I0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.208,0.292,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,322.16,254.28,3.69,71.39,328.15,1157.15,4.97,14.26,2.97,31.25,3.79,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3009190155775003,-0.2350780169624996,1.9167534399749957,2.1826697585,4.571174515,7.697047395000001,5.390110432003466,-0.008266287984032394,1.9084871519909634,56.79,38.7,21.97773
2657,66718,66718,22768,Cs0.875Rb0.125GeBr3,0.0,0.13,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72,946.13,302.93,1.83,126.98,45.66,379.11,2.12,67.92,0.79,52.75,5.88,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9194886765959344,0.4438775510204081,4.153476649807833,0,0,0,1,0,1,0,-0.3262583600200001,-0.3333270086849991,1.9943267746750004,2.2012218555,4.571174515,7.589258675,5.35374814626853,-0.08341524106897047,1.91091153360603,52.91,41.38,21.894158
2732,66875,66875,22890,CsGeBr0.125Cl1.750I1.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583,0.042,0.375,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,324.91,256.53,3.85,71.6,327.73,1155.45,5.0,14.4,2.96,31.25,3.79,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,0,1,0,1,0,-0.2884044806524994,-0.2346882176450004,1.926246407975,2.1826697585,4.571174515,7.6860612370000005,5.385493062462034,-0.01763014152546627,1.9086162664495336,56.34,38.86,21.893724000000002
566,16784,16784,5956,CsBa0.125Ca0.125Ge0.500Pb0.125Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.5,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2645.25,1008.22,5.64,99.22,62.88,695.65,19.46,262.54,1.78,42.0,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,1,0,0,0,0,1,0,-0.1429933370374998,-0.1024713270694998,2.055669586674999,2.1826697585,3.9308162395,7.589258675,5.185776173668158,-0.2820586196693422,1.773610967005657,49.91,43.86,21.890526
1855,50182,50182,18474,CsCa0.250Ge0.250Pb0.375Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.13,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2334.13,869.26,6.89,120.71,47.38,694.86,12.77,225.25,1.87,50.0,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,0,1,0,0,1,0,-0.2334559888850007,-0.2565121619600001,2.004332261625001,2.1826697585,3.846399016,7.589258675,5.163308647236532,-0.2788574835759692,1.7254747780490318,52.38,41.79,21.889602
1737,49996,49996,18356,CsGeBr1.875Cl0.750I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.625,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,324.39,257.6,3.37,74.67,326.99,1151.26,5.08,14.37,2.97,32.75,3.88,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3381824851224992,-0.2790757539175008,1.9603116784750008,2.1826697585,4.571174515,7.6605132375,5.37474528053356,-0.04541055870394095,1.9149011197710597,54.6,39.87,21.76902
2947,67161,67161,23105,CsCa0.250Ge0.250Pb0.375Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.13,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2334.13,869.26,6.89,120.71,47.38,694.86,12.77,225.25,1.87,50.0,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,0,0,1,0,1,0,-0.2386780055025001,-0.26273247497,2.0163223069,2.1826697585,3.846399016,7.589258675,5.163308647236532,-0.2848525062134686,1.7314698006865312,51.73,42.08,21.767984
2917,67097,67097,23075,CsCa0.125Ge0.625Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.96,2880.5,1022.47,5.35,80.07,85.75,727.19,22.74,300.86,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8959914693117212,0.4897959183673469,4.089385411558496,0,0,0,1,0,1,0,-0.2782132939950001,-0.2725486143375004,2.113202918575,2.1826697585,4.212777021,7.589258675,5.25812509677121,-0.23847636251629,1.8747265560587099,47.0,46.31,21.765700000000002
1251,33753,33753,12381,CsBa0.125Ca0.125Ge0.375Pb0.375Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.38,0.0,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2403.13,943.81,6.89,127.1,60.25,690.69,15.78,228.93,1.86,52.25,5.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,1,0,0,0,1,0,-0.1118586053097502,-0.1340752873234999,2.044400637399999,2.1826697585,3.891483721,7.589258675,5.175356406127432,-0.2868439125725679,1.757556724827431,50.39,43.03,21.682817
418,16120,16120,5782,CsCa0.125Ge0.375Pb0.125Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.38,0.25,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2563.5,924.92,5.75,98.77,48.5,694.79,16.41,256.64,1.78,42.0,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,1,0,0,0,0,1,0,-0.2127095624325003,-0.1767089983300004,2.021861456874999,2.1826697585,3.8518402734999997,7.589258675,5.164768662572338,-0.286162065865162,1.735699391009837,51.6,42.02,21.682320000000004
423,16130,16130,5791,CsCa0.125Ge0.375Pb0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.38,0.0,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.05,2350.25,948.81,6.76,120.89,45.75,696.51,15.8,228.52,1.87,50.0,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8692010267077163,0.5357142857142857,4.147520811489702,1,0,0,0,0,1,0,-0.1950039547149999,-0.1690575017582505,2.019363352149998,2.1826697585,3.846502659,7.589258675,5.163336472484414,-0.2863452035905849,1.733018148559413,51.6,42.02,21.682320000000004
1863,50202,50202,18482,CsCa0.250Ge0.375Pb0.250Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.38,0.13,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2469.63,945.62,6.13,103.89,48.63,700.69,16.15,244.8,1.83,43.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,0,1,0,0,1,0,-0.2469773266500001,-0.2629468952675005,2.0480565653499947,2.1826697585,3.8830886380000003,7.589258675,5.173121521441067,-0.29090676123393044,1.7571498041160643,50.26,42.9,21.56154
2722,66865,66865,22880,CsGeCl1.875I1.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.375,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,321.05,252.62,3.86,69.75,328.74,1160.09,4.92,14.21,2.97,30.5,3.75,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,0,1,0,1,0,-0.2905725279474999,-0.2346876699725003,1.9267762837,2.1826697585,4.571174515,7.715340384499999,5.39779294292762,-0.005595198922380029,1.9211810847776198,56.34,38.27,21.561318
1259,33765,33765,12389,CsBa0.125Ca0.125Ge0.500Pb0.250Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.5,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2538.63,1020.16,6.14,110.28,61.5,696.51,19.16,248.48,1.82,46.0,4.75,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,0,1,0,0,0,1,0,-0.1394057243507499,-0.1517373148974997,2.074423603475004,2.1826697585,3.9281215215,7.589258675,5.185064970851477,-0.29214683088602533,1.7822767725889788,48.9,44.09,21.560010000000002
2660,66727,66727,22772,Cs0.875K0.125GeBr3,0.13,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.71,955.13,305.95,1.74,121.18,45.85,381.09,2.12,68.88,0.79,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9169900660617064,0.4438775510204081,4.161495723386933,0,0,0,1,0,1,0,-0.2939428288750002,-0.2920745484625,2.003886479550004,2.212467121,4.571174515,7.589258675,5.359207084437759,-0.08273615533724388,1.9211503242127603,52.38,41.16,21.559607999999997
1760,50019,50019,18379,CsGeBr2.750Cl0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.083,0.917,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,324.13,258.13,3.13,76.2,326.62,1149.17,5.11,14.35,2.98,33.5,3.92,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3477363108449984,-0.3124521628175001,1.9847403393999985,2.1826697585,4.571174515,7.6477651484999996,5.369376928471086,-0.06299324122891392,1.9217470981710845,53.35,40.41,21.558735
1648,49906,49906,18266,CsGeBr0.250Cl1.750I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583,0.083,0.333,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,319.68,251.49,3.78,69.64,328.95,1160.93,4.9,14.14,2.98,30.5,3.75,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3054321131325006,-0.2255750301875,1.9227970170249984,2.1826697585,4.571174515,7.720781642,5.400076702695127,-0.0013218058173722902,1.921475211207626,56.48,38.17,21.558416
482,16240,16240,5858,CsCa0.250Ge0.375Pb0.125Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.38,0.25,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2576.25,933.67,5.63,92.83,50.0,699.83,16.45,258.86,1.78,39.75,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8809074378418269,0.5153061224489796,4.107834568849016,1,0,0,0,0,1,0,-0.2346640478624996,-0.2004846679874991,2.0511173040999977,2.1826697585,3.8857315345,7.589258675,5.1738255127938855,-0.29173313925611377,1.759384164843884,50.05,43.07,21.556535
1117,33125,33125,12226,CsCa0.125Ge0.500Pb0.125Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.5,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2592.38,1013.22,5.5,93.01,48.38,701.48,19.49,262.13,1.78,39.75,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8809074378418269,0.5153061224489796,4.107834568849016,0,1,0,0,0,1,0,-0.2234614367900002,-0.2168395159974997,2.0524296914250093,2.1826697585,3.8858869990000002,7.589258675,5.173866912119451,-0.29234793359305367,1.7600817578319556,50.05,43.07,21.556535
374,15873,15873,5565,CsGe0.500Pb0.125Sn0.125Sr0.250Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2579.63,1004.47,5.63,98.95,46.88,696.44,19.45,259.91,1.78,42.0,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,1,0,0,0,0,1,0,-0.1907900846199998,-0.1524701906862502,2.040092774849996,2.1826697585,3.8519957380000003,7.589258675,5.164810353045362,-0.2952360343796365,1.7448567404703597,50.6,42.44,21.47464
2854,66997,66997,23012,CsGeBr2.750Cl0.125I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.917,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,333.22,267.07,3.2,80.01,324.39,1139.05,5.3,14.79,2.96,35.0,4.0,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,0,1,0,1,0,-0.3423831663624995,-0.3415615428450006,2.046461419799999,2.1826697585,4.571174515,7.583765596,5.34237177513164,-0.12085893476836018,1.9256024850316389,50.26,42.72,21.471072
2649,66672,66672,22745,Cs0.750K0.125Rb0.125GeBr3,0.13,0.13,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.69,957.25,307.33,1.7,115.25,46.02,384.5,2.15,69.07,0.8,48.25,5.63,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9119928449932502,0.4438775510204081,4.178410079170353,0,0,0,1,0,1,0,-0.2906063208000005,-0.2865110241449995,1.9913134957,2.2310192179999997,4.571174515,7.589258675,5.36816475136021,-0.06749199648979065,1.9238214992102094,53.04,40.48,21.470591999999996
1213,33692,33692,12336,CsBa0.125Ge0.500Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.13,0.5,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2739.13,987.53,5.25,94.1,62.75,689.75,19.73,274.38,1.72,40.25,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,1,0,0,0,1,0,-0.1101733948224999,-0.0881368517879004,2.0633036005250047,2.1826697585,3.899567875,7.589258675,5.1775048748608254,-0.2941469254016773,1.7691566751233274,49.38,43.48,21.470423999999998
3011,67679,67679,23169,CsBa0.125Ge0.750Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.97,2949.5,1097.02,5.35,86.46,98.63,723.01,25.75,304.55,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8929334779488827,0.4948979591836734,4.09040869482819,0,0,0,1,0,1,0,-0.2134766893650001,-0.2052124043899998,2.123899056399996,2.1826697585,4.257861726,7.589258675,5.26933160897897,-0.2326179192210287,1.8912811371789673,46.49,46.18,21.469082
3013,67681,67681,23171,CsBa0.125Ge0.750Pb0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.75,0.0,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.98,2842.88,1108.96,5.86,97.52,97.25,723.88,25.45,290.49,1.91,41.25,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8898962892483762,0.5,4.092750169127973,0,0,0,1,0,1,0,-0.2153374571625004,-0.2272318950500002,2.1247215655499985,2.1826697585,4.2552188294999995,7.589258675,5.268677301350997,-0.23368348142400275,1.8910380841259957,46.49,46.18,21.469082
1119,33129,33129,12230,CsCa0.125Ge0.500Pb0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.5,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2485.75,1025.16,6.01,104.07,47.0,702.34,19.18,248.07,1.83,43.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,1,0,0,0,1,0,-0.2160517782325,-0.2284192471225006,2.055147289074996,2.1826697585,3.883192281,7.589258675,5.17314913616531,-0.2944245083721888,1.7607227807028074,49.91,43.01,21.466291
1061,32858,32858,11994,CsGe0.500Pb0.250Sr0.250Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.05,2473.0,1016.41,6.13,110.01,45.5,697.3,19.14,245.85,1.82,46.0,4.75,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8692010267077163,0.5357142857142857,4.147520811489702,0,1,0,0,0,1,0,-0.1943102181925004,-0.2095293499025001,2.042422652099998,2.1826697585,3.8493010199999995,7.589258675,5.164087527552354,-0.29712379849764536,1.7452988536023528,50.6,42.19,21.348139999999997
1933,50730,50730,18552,CsBa0.125Ca0.125Ge0.375Pb0.250Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.38,0.13,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2509.75,931.87,6.39,116.04,61.63,689.83,16.09,242.99,1.82,48.25,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,0,1,0,0,1,0,-0.1597652655472501,-0.17355106195325,2.0700722705750025,2.1826697585,3.894178439,7.589258675,5.176072958773344,-0.2989631765141578,1.7711090940608447,49.04,43.53,21.347112000000003
494,16258,16258,5870,CsCa0.250Ge0.500Pb0.250Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.98,2498.5,1033.91,5.88,98.12,48.5,707.38,19.22,250.29,1.84,41.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8898962892483762,0.5,4.092750169127973,1,0,0,0,0,1,0,-0.2267436560475002,-0.1975777230200002,2.081782720474997,2.1826697585,3.917083542,7.589258675,5.182147694567788,-0.2987436656697111,1.783039054805286,48.56,43.96,21.346975999999998
492,16256,16256,5868,CsCa0.250Ge0.500Pb0.125Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.5,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.98,2605.13,1021.97,5.38,87.06,49.88,706.51,19.53,264.35,1.79,37.5,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8898962892483762,0.5,4.092750169127973,1,0,0,0,0,1,0,-0.2335972864799996,-0.1957669440749998,2.079195868774992,2.1826697585,3.9197264384999997,7.589258675,5.18284679557255,-0.29675113881494664,1.7824447299600452,48.69,43.84,21.345696000000004
1852,50178,50178,18471,CsCa0.250Ge0.250Pb0.250Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.05,2440.75,857.32,6.38,109.65,48.75,694.0,13.07,239.31,1.82,46.0,4.75,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8692010267077163,0.5357142857142857,4.147520811489702,0,0,1,0,0,1,0,-0.2343977031750004,-0.251811157080001,2.0485420994249983,2.1826697585,3.8490419125,7.589258675,5.164018003769681,-0.30025304594281854,1.7482890534821798,50.26,42.47,21.345422
