,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
794,60454,60454,21193,FACa0.375Ge0.250Sn0.375I3,0.0,0.0,0.0,0.0,1.0,0.38,0.0,0.0,0.25,0.38,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.02,2514.13,909.3,4.65,77.7,16.88,677.42,13.85,250.47,1.61,34.25,4.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0387003338547731,0.4636363636363636,3.887319179808986,0,0,0,1,0,1,0,0.0656473245597025,0.0243171821478712,2.369902501975,4.444730055,3.597966745,6.755968955,5.477635053571032,-0.14731619741646806,2.222586304558532,35.02,39.81,13.941462000000001
1102,66978,66978,22993,CsGeBr1.875Cl1.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.625,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,297.1,230.78,3.16,63.23,333.68,1181.6,4.51,13.03,3.04,28.25,3.63,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4203409618775006,-0.349483263274999,2.4167496437,2.1826697585,4.571174515,7.852408252,5.455127292416145,-0.1932475294338556,2.223502114266144,33.02,42.22,13.941044000000002
1038,66914,66914,22929,CsGeBr0.625Cl1.875I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.208,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.91,294.87,227.46,3.48,59.96,334.84,1187.48,4.4,12.93,3.04,26.75,3.54,0.9283955940039202,0.4554973821989529,4.080792380628502,0,0,0,1,0,1,0,-0.4100596485799998,-0.3097423992325002,2.3859778413999955,2.1826697585,4.571174515,7.888890588,5.470319925392812,-0.16266899530718604,2.2233088460928094,34.21,40.75,13.940575
593,49968,49968,18328,CsGeBr1.125Cl1.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.375,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,273.93,207.34,3.18,52.12,339.73,1209.4,3.99,11.9,3.08,23.75,3.38,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,1,0,0,1,0,-0.4165079468175003,-0.2832736517274992,2.2706563178500017,2.1826697585,4.571174515,8.0278240295,5.527921575603568,-0.04740658332143366,2.223249734528568,39.58,35.22,13.940076
435,35727,35727,13632,MACa0.125Sn0.625Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.16,2430.88,715.2,5.4,101.11,14.13,653.98,7.62,235.04,1.59,43.25,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.919659712436075,0.5272727272727272,3.883408281712846,0,0,1,0,0,1,0,-0.0115549946093742,-0.0424222556985215,2.2666674651999945,4.845206607,3.4622462365,6.755968955,5.530273853616191,-0.043059878983806366,2.223607586216188,39.58,35.22,13.940076
553,49928,49928,18288,CsGeBr0.500Cl2.125I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.708,0.167,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.88,281.92,214.62,3.41,54.29,338.08,1202.23,4.12,12.29,3.06,24.5,3.42,0.9308096537801098,0.4627659574468085,4.046309622007811,0,0,1,0,0,1,0,-0.3956394968700004,-0.2560137011974995,2.306668734574997,2.1826697585,4.571174515,7.982117466499999,5.509016021419109,-0.08431834586838982,2.222350388706607,37.86,36.82,13.940052000000001
433,35346,35346,13315,MAGe0.250Sn0.375Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.25,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.12,2475.88,883.05,5.02,95.53,12.38,662.31,13.73,243.8,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.930739949935305,0.5090909090909091,3.893684634921924,0,0,1,0,0,1,0,0.0533667560037226,0.0211703627508106,2.2465265722499947,4.845206607,3.4963447834999997,6.755968955,5.541124368969138,-0.022138917155859916,2.2243876550941346,40.59,34.34,13.938606000000002
434,35427,35427,13372,MAGe0.375Sn0.250Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.38,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2504.75,971.34,4.78,89.76,12.25,669.0,16.8,249.29,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,0,1,0,0,1,0,0.0737740837834874,0.0435135183585064,2.227920692350001,4.845206607,3.5303396875,6.755968955,5.551857957344537,-0.002102388830463875,2.225818303519537,41.52,33.57,13.938264000000002
1054,66930,66930,22945,CsGeBr0.875Cl1.750I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583,0.292,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,293.5,226.34,3.4,59.85,335.05,1188.33,4.38,12.86,3.04,26.75,3.54,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4207773442675,-0.3100527612350002,2.394737424574994,2.1826697585,4.571174515,7.894383667,5.472605015993516,-0.1647636962939818,2.229973728281012,33.83,40.94,13.850002
973,66746,66746,22784,CsGe0.250Sn0.625Sr0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.25,0.63,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.09,2781.13,748.83,6.22,103.3,84.63,702.09,13.47,282.17,1.85,44.0,4.75,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8655962321421528,0.6022099447513812,4.073646375642737,0,0,0,1,0,1,0,-0.3278492574699998,-0.2569633345749994,2.3206139555250003,2.1826697585,4.076901048,8.290921785,5.50839824489079,-0.09190873287171053,2.2287052226532897,37.23,37.2,13.849559999999999
900,65779,65779,22382,Cs0.375K0.125MA0.125Rb0.375GeBr3,0.13,0.38,0.38,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72,876.88,295.0,1.47,90.79,41.77,460.15,2.72,63.95,1.02,46.0,5.5,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9194886765959344,0.4438775510204081,4.153476649807833,0,0,0,1,0,1,0,-0.2963100946950002,-0.3027959607874997,2.2661063567250044,2.6010247279999996,4.571174515,7.589258675,5.535464501374737,-0.03758867698776602,2.228517679737238,39.82,34.78,13.849396000000002
796,61038,61038,21215,FABa0.125Sn0.625Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.0,0.63,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.21,2471.0,701.45,5.65,113.27,27.13,643.11,7.55,233.23,1.57,47.75,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9808255351942432,0.5499999999999999,3.6529324782547743,0,0,0,1,0,1,0,0.0142054475705853,-0.0299420048809017,2.4288353744499944,4.444730055,3.473284216,6.755968955,5.439133640542564,-0.21528404668243373,2.2135513277675605,32.41,42.73,13.848792999999999
432,35241,35241,13245,MAGe0.125Sn0.500Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.16,2447.0,794.75,5.27,101.29,12.5,655.63,10.65,238.31,1.59,43.25,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.919659712436075,0.5272727272727272,3.883408281712846,0,0,1,0,0,1,0,0.0414627080464493,0.005278969091506,2.2800430782250003,4.845206607,3.4623498795,6.755968955,5.530306963179796,-0.049714575932704674,2.230328502292296,39.03,35.48,13.847844
910,65924,65924,22437,Cs0.375FA0.125K0.250Rb0.250GeBr3,0.25,0.25,0.38,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.75,892.38,319.69,1.44,86.61,41.95,452.47,2.76,65.55,1.03,46.0,5.5,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9269845081986188,0.4438775510204081,4.131050683452846,0,0,0,1,0,1,0,-0.3239508361725,-0.3306439846675005,2.3116235892500003,2.562158603,4.571174515,7.589258675,5.518821859090775,-0.07698993553422517,2.2346336537157754,37.63,36.48,13.727424000000001
780,59952,59952,20997,FACa0.125Ge0.250Sn0.375Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.13,0.25,0.0,0.25,0.38,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.09,2488.63,891.8,4.9,89.58,13.88,667.35,13.77,246.02,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0166003267514805,0.4954545454545454,3.774864334618945,0,0,0,1,0,1,0,0.0662347726984124,0.0239472863462974,2.432026375299999,4.444730055,3.5302360445,6.755968955,5.456855003093659,-0.19915818455634127,2.232868190743658,32.17,42.67,13.726939000000002
772,59424,59424,20692,FAGe0.125Sn0.500Sr0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.16,2447.0,794.75,5.27,101.29,12.5,655.63,10.65,238.31,1.59,43.25,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9954211532774908,0.5272727272727272,3.69346945593386,0,0,0,1,0,1,0,0.0411437925881694,-0.0075457147704882,2.433786149574996,4.444730055,3.4623498795,6.755968955,5.435704704275643,-0.2211883705118558,2.21259777906314,32.17,42.67,13.726939000000002
436,35832,35832,13690,MACa0.125Ge0.125Sn0.500Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.12,2459.75,803.5,5.15,95.35,14.0,660.66,10.69,240.53,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.930739949935305,0.5090909090909091,3.893684634921924,0,0,1,0,0,1,0,0.0442000586059079,0.0137620282603627,2.2645136059250017,4.845206607,3.496189319,6.755968955,5.54107509102289,-0.03118171193961139,2.2333318939853903,39.82,34.47,13.725954
855,63998,63998,21811,Cs0.125FA0.125K0.125Rb0.625GeBr3,0.13,0.63,0.13,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.73,887.63,319.44,1.44,80.55,42.11,457.32,2.83,64.95,1.03,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9219872871301624,0.4438775510204081,4.145735869352808,0,0,0,1,0,1,0,-0.2832771888449998,-0.2894957837525003,2.2870784172750027,2.5881211745,4.571174515,7.589258675,5.529961337674136,-0.05357787096336586,2.233500546311637,38.79,35.38,13.723902
1002,66878,66878,22893,CsGeBr0.125Cl2.125I0.750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.708,0.042,0.25,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.91,297.62,229.71,3.64,60.17,334.42,1185.79,4.43,13.06,3.03,26.75,3.54,0.9283955940039202,0.4554973821989529,4.080792380628502,0,0,0,1,0,1,0,-0.3680741984625001,-0.2801997169899999,2.413201158850007,2.1826697585,4.571174515,7.8779562515,5.465769406412032,-0.1808311730129719,2.232369985837035,33.02,41.56,13.723112
218,19099,19099,7319,MACa0.250Sn0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.0,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.13,2443.63,723.95,5.27,95.17,15.63,659.01,7.66,237.26,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9279449350706344,0.5136363636363636,3.889930886334765,0,1,0,0,0,1,0,-0.0179851261288957,-0.0508997608217705,2.2766917951750023,4.845206607,3.496085676,6.755968955,5.541042238084834,-0.037303659502667896,2.2393881356723346,39.19,34.79,13.634200999999997
586,49961,49961,18321,CsGeBrCl2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.333,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.86,270.07,203.43,3.18,50.27,340.73,1214.03,3.9,11.71,3.09,23.0,3.33,0.9324485026635791,0.4677419354838709,4.023321116260686,0,0,1,0,0,1,0,-0.4175754889800006,-0.2832723504949997,2.2753077158250035,2.1826697585,4.571174515,8.056999534,5.539966897281482,-0.037686960631020394,2.237620755193983,39.19,34.79,13.634200999999997
847,63718,63718,21737,Cs0.125MA0.125Rb0.750GeBr3,0.0,0.75,0.13,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,872.13,294.75,1.47,84.72,41.94,465.0,2.78,63.35,1.03,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9144914555274782,0.4438775510204081,4.169803297604524,0,0,0,1,0,1,0,-0.2684669332474998,-0.2724270994524996,2.2599675131000008,2.627039121,4.571174515,7.589258675,5.546493161098748,-0.023490595451253204,2.236476917648748,39.97,34.11,13.633767
883,65193,65193,22182,Cs0.250FA0.125K0.250Rb0.375GeBr3,0.25,0.38,0.25,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.73,894.5,321.07,1.39,80.68,42.12,455.89,2.8,65.73,1.03,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9219872871301624,0.4438775510204081,4.145735869352808,0,0,0,1,0,1,0,-0.2915866092149995,-0.2970398752649996,2.3010885660500144,2.5807625215,4.571174515,7.589258675,5.526813152327914,-0.06373113069709402,2.23735743535292,38.03,35.85,13.633755
545,49920,49920,18280,CsGeBr0.375Cl2.250I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.125,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.88,278.05,210.71,3.42,52.44,339.09,1206.86,4.04,12.1,3.07,23.75,3.38,0.9308096537801098,0.4627659574468085,4.046309622007811,0,0,1,0,0,1,0,-0.3967940194650006,-0.2545171277974994,2.309615248774998,2.1826697585,4.571174515,8.0113447925,5.521110262973334,-0.07369736141416539,2.2359178873608325,37.63,36.23,13.633349
358,33120,33120,12222,CsCa0.125Ge0.500Sn0.375Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.5,0.38,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2851.63,934.17,5.6,85.83,85.88,720.5,19.67,295.37,1.86,37.25,4.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8965103832900869,0.5469613259668508,3.944908606008352,0,1,0,0,0,1,0,-0.3684574987424995,-0.2452772287850001,2.286987243600003,2.1826697585,4.178782117,8.290921785,5.535657892873671,-0.04783572892633137,2.239151514673672,38.79,35.14,13.630806
804,61395,61395,21389,FABa0.125Ca0.125Sn0.625Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.13,0.13,0.13,0.0,0.63,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.18,2483.75,710.2,5.53,107.32,28.63,648.15,7.59,235.45,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9895310872817664,0.5363636363636363,3.675543691296155,0,0,0,1,0,1,0,0.0374900335218944,-0.0048869011975223,2.437808951924997,4.444730055,3.5071754769999997,6.755968955,5.449707136981909,-0.20919733898059034,2.2286116129444067,31.98,42.62,13.629876
537,49911,49911,18271,CsGeBr0.250Cl2.375I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.792,0.083,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,274.19,206.8,3.42,50.59,340.1,1211.5,3.95,11.91,3.08,23.0,3.33,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,1,0,0,1,0,-0.3979977007500005,-0.2534227688974997,2.303751869500002,2.1826697585,4.571174515,8.04062394,5.533208265074422,-0.05866766967557924,2.2450841998244226,38.03,35.54,13.515862
1030,66906,66906,22921,CsGeBr0.500Cl2I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.167,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,291.01,223.55,3.48,58.1,335.85,1192.12,4.31,12.74,3.04,26.0,3.5,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4239187702649998,-0.3095069549449993,2.3972659744999985,2.1826697585,4.571174515,7.9181697354999985,5.482492558649902,-0.15614042860009758,2.2411255458999007,33.83,39.95,13.515085000000001
1087,66963,66963,22978,CsGeBr1.500Cl1.375I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.458,0.5,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,294.61,228.0,3.24,61.49,334.47,1185.39,4.44,12.91,3.04,27.5,3.58,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4426329512199999,-0.3312762456874996,2.433705896625002,2.1826697585,4.571174515,7.876142499,5.465014336761479,-0.19183861155102222,2.2418672850739796,32.17,42.01,13.514617000000001
949,66589,66589,22705,Cs0.625FA0.125K0.125Rb0.125GeBr3,0.13,0.13,0.63,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.79,879.13,313.89,1.61,104.27,41.41,443.68,2.7,64.22,1.02,52.75,5.88,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.936978950335531,0.4438775510204081,4.104619779227012,0,0,0,1,0,1,0,-0.3314697362850002,-0.3443918142949994,2.365949360350009,2.5138091435,4.571174515,7.589258675,5.49783414383341,-0.12514053634159472,2.2408088240084143,35.22,38.37,13.513914
338,32873,32873,12005,CsGe0.625Sn0.250Sr0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.25,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2867.75,1013.72,5.47,86.01,84.25,722.15,22.7,298.64,1.86,37.25,4.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8965103832900869,0.5469613259668508,3.944908606008352,0,1,0,0,0,1,0,-0.3540377203300003,-0.2043678466875002,2.2988626458750008,2.1826697585,4.17888576,8.290921785,5.535685351902789,-0.053745971034712126,2.245116674840289,38.26,35.32,13.513432
1047,66923,66923,22938,CsGeBr0.750Cl1.875I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.25,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,289.64,222.43,3.41,58.0,336.06,1192.96,4.3,12.67,3.05,26.0,3.5,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4218187901950007,-0.3092521590550002,2.393483448599993,2.1826697585,4.571174515,7.923610993,5.4847527442294135,-0.15198898007058337,2.2414944685294094,34.03,39.71,13.513313
872,64989,64989,22115,Cs0.250K0.125MA0.125Rb0.500GeBr3,0.13,0.5,0.25,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,879.0,296.38,1.43,84.86,41.95,463.56,2.75,64.13,1.03,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9144914555274782,0.4438775510204081,4.169803297604524,0,0,0,1,0,1,0,-0.2740231874950007,-0.2767124136775002,2.2758007335000032,2.6196286465,4.571174515,7.589258675,5.543360463028492,-0.03453990372151017,2.241260829778493,39.19,34.48,13.512711999999999
753,56942,56942,19584,FA0.125K0.125Rb0.750GeBr3,0.13,0.75,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.71,889.75,320.82,1.39,74.62,42.29,460.74,2.86,65.14,1.04,41.5,5.25,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9169900660617064,0.4438775510204081,4.161495723386933,0,0,0,1,0,1,0,-0.2685131886924998,-0.2729629721275005,2.2905251919000085,2.6067769145,4.571174515,7.589258675,5.53791068302621,-0.0473519129237947,2.2431732789762138,38.64,34.97,13.512408
527,49901,49901,18261,CsGeBr0.125Cl2.375I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.792,0.042,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.88,279.43,211.83,3.5,52.55,338.88,1206.02,4.05,12.17,3.07,23.75,3.38,0.9308096537801098,0.4627659574468085,4.046309622007811,0,0,1,0,0,1,0,-0.3969005291524999,-0.2479856584424999,2.3240331636000016,2.1826697585,4.571174515,8.005903535,5.518860014191981,-0.08315656760802015,2.240876595991981,37.05,36.47,13.512134999999999
562,49937,49937,18297,CsGeBr0.625Cl2.125I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.708,0.208,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,276.68,209.59,3.34,52.33,339.3,1207.71,4.02,12.03,3.08,23.75,3.38,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,1,0,0,1,0,-0.4060654255725002,-0.2625940149024994,2.323024087175006,2.1826697585,4.571174515,8.0168378715,5.523381322678109,-0.07813072090939466,2.2448933662656114,37.05,36.47,13.512134999999999
774,59610,59610,20808,FAGe0.375Sn0.250Sr0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.25,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.09,2504.75,971.34,4.78,89.76,12.25,669.0,16.8,249.29,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0166003267514805,0.4954545454545454,3.774864334618945,0,0,0,1,0,1,0,0.053694729412081,0.0100450337546877,2.443508737199996,4.444730055,3.5303396875,6.755968955,5.456887043907609,-0.20486732469238933,2.238641412507607,31.74,42.57,13.511717999999998
